,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
516,prerank,GO_Biological_Process_2021__DNA unwinding involved in DNA replication (GO:0006268),0.7938473543438003,1.207262764340395,0.14654161781946073,0.6581431131777981,1.0,7/15,15.57%,HMGA1;SSBP1;RPA1;MCM7;PURA;WRN;MCM4
517,prerank,GO_Biological_Process_2021__negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),0.7232363197106486,1.2068266425314376,0.11206896551724138,0.6608187637670281,1.0,17/36,14.05%,PLK3;CDK6;WEE1;BRD7;CDK2AP2;CDKN2A;CDKN1A;ZNF655;DLG1;CDKN2B;CDC73;APC;FHL1;CDKN2D;RBL2;PTEN;CDK4
518,prerank,GO_Biological_Process_2021__regulation of transcription by RNA polymerase I (GO:0006356),0.7713442201727742,1.2067675996540677,0.1552723059096176,0.6599320536244565,1.0,12/18,15.20%,DHX33;WDR43;LYAR;FLNA;POLR2K;HEATR1;EIF2AK3;PHF8;POLR2L;UTP15;ERBB2;WDR75
519,prerank,GO_Biological_Process_2021__positive regulation of establishment of protein localization to mitochondrion (GO:1903749),0.70104504714643,1.2066756223729593,0.08717948717948718,0.6592984157579393,1.0,33/56,16.80%,UBL5;YWHAE;YWHAZ;TP53BP2;PMAIP1;YWHAQ;RHOU;SFN;NPEPPS;TP53;MAPK8;TOMM7;BBC3;PINK1;YWHAG;YWHAB;CSNK2A2;SH3GLB1;GSK3A;FBXW7;PPP1R13B;USP36;PPP3R1;ATG13;YWHAH;FZD5;MICALL2;LEPROT;UBE2J2;BCL2;CASP8;NMT1;E2F1
520,prerank,GO_Biological_Process_2021__regulation of cell cycle (GO:0051726),0.6753996782850958,1.2062822219296272,0.0,0.6614005065336674,1.0,133/287,15.52%,IQGAP1;HMGA2;TP53BP2;RPS15A;SMAD3;CDK6;MLF1;CITED2;PUM1;CALR;DUSP1;SOX9;RNF167;PTPRK;RHOB;TCF7L2;HNRNPU;BEX2;CXCL8;GADD45A;CCND1;PHACTR4;JUN;PIM3;CSNK2A1;LRP6;JMY;IRF6;PPP1R15A;AFAP1L2;SOX2;WHAMM;SMIM22;CENPF;RBBP4;FBXL12;TP53;TARDBP;CDKN2A;GMNN;CDKN1A;GATA6;RAD23A;CDK7;MYBBP1A;RPRD1B;PER2;CAMK2N1;ZNF703;XIAP;GADD45GIP1;ING4;RGCC;NOTCH2;CKS2;SFRP1;NBN;ZNF268;PDCD4;TP53I13;HBP1;JUND;SRPK2;PRCC;BMP7;CDKN2B;CDK11B;CYLD;BMP4;EIF4G2;BARD1;TXLNG;NEK7;APC;NR4A1;CSNK2A2;NOTCH1;FBXL3;CTBP1;MAP2K1;SND1;MFN2;SIRT1;CDKN3;IRF1;GATA3;ZBED6;RPL23;THAP5;PIM2;NF2;PPP1R13B;RRP8;CCNB1;ADAM10;CDC14A;UHMK1;RACK1;HIPK2;GADD45G;AKT2;EP300;RPS6KA2;SIPA1;MYBL2;KIF20B;CDKN2D;MIF;WDR12;E4F1;MDM2;ZBTB17;RUNX3;CRLF3;SON;DAB2IP;RARA;MED25;UHRF2;IL12A;TBRG4;TSC1;CDK4;SKP2;CDC14B;HCFC1;TGFB2;RPRM;PRKACA;CDK9;CDKN1B;ID2;PNPT1
521,prerank,GO_Biological_Process_2021__regulation of phosphorylation (GO:0042325),0.6853326702681589,1.2061798656402838,0.024096385542168676,0.6609562853251675,1.0,69/123,16.73%,ANKLE2;DYNLL1;NRP1;PIN1;NUP88;BCL10;FNIP1;PPP2CA;PHIP;NUP107;HIF1A;CDKN2A;CDKN1A;CCDC88C;FN1;PRKAG2;PTK2;NUP153;RANBP2;PTGES3;MCM7;RAE1;SESN2;PRKRIP1;OGT;PLXNB2;PRKAG1;NDUFS4;NUP62;BMP7;CDKN2B;CORO1C;BMP4;NUP50;ITGA6;ATG14;NUP155;BARD1;TPR;POM121C;NUP93;POM121;SEH1L;ROCK1;GLMN;SIRT1;NUP214;STAT2;PSEN1;FZD7;BTBD10;NUP133;NDC1;EP300;CDKN2D;MIF;FER;FNIP2;CD24;SOCS1;NUP160;APP;CDKN1B;EGFR;NUP98;NUP37;NUP188;ZBTB7A;AAAS
522,prerank,GO_Biological_Process_2021__regulation of protein catabolic process (GO:0042176),0.692792043319559,1.2059087970484168,0.0482897384305835,0.6620639773489084,1.0,41/97,15.79%,PLK2;MDM4;ODC1;PIN1;FOXO1;TNF;SORL1;TNFAIP3;CSNK2A1;TMEM9;AZIN1;ITCH;NEDD4L;FAF1;FLNA;DDB1;STX5;TIPARP;BARD1;GSK3B;APC;SMURF1;GSK3A;OAZ2;MAD2L2;GPC3;EGLN2;SEC22B;RILP;ZDHHC2;RNF41;ATP13A2;HMGCR;MDM2;IRAK3;AREL1;DAB2IP;SF3B3;CDKN1B;RAB7A;EGFR
523,prerank,GO_Biological_Process_2021__tRNA metabolic process (GO:0006399),0.7792495880369551,1.2057918660877536,0.16945107398568018,0.6616030594857867,1.0,8/15,13.52%,DTD1;POP5;POP7;RPP21;THG1L;TRPT1;SSB;POP1
524,prerank,GO_Biological_Process_2021__positive regulation by host of viral transcription (GO:0043923),0.7828140271444127,1.2057791645644729,0.1531322505800464,0.6602717595953879,1.0,10/16,12.08%,SMARCA4;JUN;TAF11;NUCKS1;CHD1;CCNT1;SP1;SNW1;EP300;CTDP1
525,prerank,KEGG_2021_Human__Epithelial cell signaling in Helicobacter pylori infection,0.695553820142391,1.2057659634270632,0.08895705521472393,0.6589504880681127,1.0,33/70,16.27%,TJP1;ADAM17;HBEGF;ATP6V0B;ATP6V1D;CXCL8;CDC42;PTPN11;JUN;F11R;MAP2K4;MAPK8;NFKB1;RAC1;ATP6V0A1;CXCL1;GIT1;CASP3;ATP6V1C1;MET;RELA;ADAM10;ATP6AP1;ATP6V1B2;ATP6V1A;MAPK14;ATP6V1B1;TCIRG1;ATP6V0A2;CHUK;CXCL2;EGFR;MAPK9
526,prerank,KEGG_2021_Human__Insulin resistance,0.6837080397955325,1.205234384483179,0.05432595573440644,0.6624112386050062,1.0,40/103,14.63%,MLXIP;PTPRF;IRS2;PPP1CC;CREB5;PPP1CB;SLC2A1;PTPN11;FOXO1;TNF;PTPN1;INSR;PRKAG2;MAPK8;NFKB1;CREB3L2;OGT;PRKAG1;PPP1CA;PRKAA2;PRKAA1;PRKAB1;GSK3B;CREB1;PRKCZ;PYGB;NR1H2;RPS6KB2;IRS1;MTOR;RELA;PDPK1;AKT2;RPS6KA2;PIK3CA;TBC1D4;PTEN;RPS6KA1;GFPT1;PIK3R3
527,prerank,GO_Biological_Process_2021__negative regulation of cellular biosynthetic process (GO:0031327),0.7077541459873685,1.205076114964727,0.10638297872340426,0.6625008472292075,1.0,19/49,12.64%,ACADVL;ZC3H12A;ROCK2;CAV1;FYN;KHSRP;APOC1;OPN3;NFKB1;RAPGEF2;SOGA1;ERFE;ATP2B4;CRY1;WNT4;FBXW7;EP300;SNAI1;C1QTNF3
528,prerank,GO_Biological_Process_2021__negative regulation of androgen receptor signaling pathway (GO:0060766),0.7940000236089276,1.204997174675669,0.14955357142857142,0.6617825580789214,1.0,10/15,17.71%,SMARCA4;HDAC1;FOXP1;NCOR1;SFRP1;SIRT1;PIAS2;ZBTB7A;HEYL;NCOR2
529,prerank,GO_Biological_Process_2021__nucleosome assembly (GO:0006334),0.7340361074787174,1.204994785964484,0.11013215859030837,0.6603887901342144,1.0,20/30,17.26%,BRD2;SOX9;NAP1L1;RBBP4;UBN1;HAT1;SART3;SPTY2D1;NAP1L4;GRWD1;NASP;HMGB2;ANP32B;NAA60;SMARCA5;CHAF1A;RSF1;CABIN1;NAP1L3;ATRX
530,prerank,KEGG_2021_Human__Nitrogen metabolism,0.7798402583355845,1.2049689474760021,0.16162790697674417,0.6592633566794993,1.0,3/16,2.30%,GLUL;CA8;GLUD1
531,prerank,GO_Biological_Process_2021__skeletal muscle tissue development (GO:0007519),0.7264713633049734,1.2045338590730676,0.13841201716738197,0.6617427306694074,1.0,11/33,12.28%,CAV2;CAV1;MYL6;SVIL;SIX1;MYH14;MYL6B;CFLAR;SIX4;SKI;LEMD2
532,prerank,GO_Biological_Process_2021__poly(A)+ mRNA export from nucleus (GO:0016973),0.7648726755385074,1.2043986870544507,0.14514285714285713,0.661575760552616,1.0,11/18,15.29%,ZC3H11A;THOC2;NXF1;NUP93;POLDIP3;IWS1;PABPN1;NUP133;ENY2;PCID2;SARNP
533,prerank,GO_Biological_Process_2021__stress granule assembly (GO:0034063),0.7612648862760262,1.2041355821586361,0.15090090090090091,0.6625048894087774,1.0,16/20,13.62%,RPS23;CSDE1;YTHDF1;YTHDF2;DDX6;PRRC2C;ATXN2;G3BP1;UBAP2L;GRB7;DDX3X;BICD1;EIF2S1;OGFOD1;DYNC1H1;LSM14A
534,prerank,KEGG_2021_Human__Hedgehog signaling pathway,0.7093190324357713,1.2040363039812516,0.08624229979466119,0.6621439940665557,1.0,24/53,19.84%,CUL3;CCND1;CSNK1A1;ARRB2;CSNK1E;MGRN1;GAS1;SPOPL;GSK3B;SMURF1;BTRC;FBXW11;LRP2;CSNK1G3;CSNK1D;GLI3;CSNK1G1;BCL2;PRKACA;IQCE;KIF3A;CCND2;PTCH1;DISP1
535,prerank,GO_Biological_Process_2021__regulation of transforming growth factor beta production (GO:0071634),0.7683358850334325,1.203893500548998,0.13911060433295325,0.6620295742695805,1.0,6/18,3.71%,ITGB8;SMAD3;CD46;ITGAV;HIF1A;FN1
536,prerank,GO_Biological_Process_2021__tRNA modification (GO:0006400),0.696733045595897,1.2037808826412977,0.08875128998968008,0.6617067203424668,1.0,38/62,21.12%,ELP5;QTRT1;METTL1;TRMT1;TRMT6;CTU1;PUS1;TRMT61A;QTRT2;TYW3;THG1L;PUSL1;THUMPD1;NSUN2;TRIT1;PUS3;SSB;TARBP1;METTL2B;TRMT13;TRMT61B;MOCS3;METTL2A;TPRKB;BCDIN3D;TRMT44;NSUN6;ALKBH1;TYW5;THADA;TRMT5;WDR6;DTWD2;PUS10;WDR4;CTU2;THUMPD3;PUS7
537,prerank,GO_Biological_Process_2021__regulation of intracellular signal transduction (GO:1902531),0.6696856340657608,1.2037677989266522,0.0,0.6604429093579846,1.0,189/428,16.46%,ARHGAP29;RPL5;AKAP12;SRGAP1;DYRK2;TAF7;TP53BP2;MEAF6;MDM4;PLK3;TRAF4;CHD3;BRD7;WWC1;HDAC1;RHOB;RPL11;ARHGEF12;IER3;CHD4;PIN1;TAF9;TRIO;ING2;NOC2L;CDC42;CRK;TAF11;TNF;RHOU;CSNK2A1;AKAP13;JMY;SGMS1;SSRP1;PAK1IP1;ITGAV;EZR;RBBP4;TAF13;TP53;RHOV;NOP2;RICTOR;SOS2;PIP4K2C;STK3;PAK4;PRKAG2;RAD1;GPAT3;MAP4K4;ARHGAP26;TMBIM4;NET1;RALBP1;KMT5A;HIPK1;TAOK1;XIAP;ARHGEF7;RPA1;PIP5K1A;TAF10;RAC1;PPP1R13L;F2RL1;PHF20;TAF4B;NBN;ARHGEF2;SRGAP2;ITFG2;HUS1;ARHGAP5;PRKAG1;PRKAR2B;DLG1;NGEF;TRAF2;PRKAA2;PRKAA1;PIP4K2A;MAPKAPK5;SRGAP3;CYLD;RHOC;KAT6A;CCNG1;SMYD2;PRKAB1;FAM13B;BARD1;LBH;TRIP10;PPP2R5C;MINK1;CSNK2A2;FGD4;ARHGAP32;TMEM127;GNA13;PJA2;USP2;TAOK3;RPA3;ARHGAP35;PRKAR2A;KAT5;SPHK2;EHMT2;OBSCN;ARHGAP12;PHLPP1;HDAC2;EHMT1;CDK2;VRK2;NF2;PPP1R13B;SLC15A4;RRAGC;MTOR;RELA;PRR5;ARHGAP10;ING5;TAF3;RHOQ;TAF4;HIPK2;RBBP7;RHOT1;ARHGAP39;RNF41;PDPK1;PREX1;EP300;TPX2;ULK4;TAF12;TRAF5;GNAI1;SQSTM1;MAPK1;MDM2;RFFL;TRAF6;WRN;WWC2;SGK1;MYO9B;GNA12;CD24;RNF34;PTEN;MAPK14;RPA2;RBBP8;DAB2IP;BCL3;USP7;ARHGAP4;RFC3;UFL1;SYDE2;RAD50;TTI1;ZNF385A;TOP3A;RPF2;PTPN13;TIAM1;RFC5;CSNK2B;TRAF3;PLEKHG2;ECT2;RHNO1;TAF2;ZFAND6;EGFR;DLC1;AURKB;WWC3;SPRED1;ARHGAP11A;MAPKAP1;ARHGAP44
538,prerank,GO_Biological_Process_2021__positive regulation of cell death (GO:0010942),0.6951241517066465,1.203667441291109,0.07946336429308566,0.6600124041691791,1.0,21/66,13.59%,RIPK2;CLU;ZC3H12A;HEBP2;EFNB2;TNF;FYN;FAF1;CELF1;EGR1;FOS;EIF4G1;PRNP;BMP4;GSK3B;APC;PRR7;TYROBP;EIF2S1;SNCA;C1QA
539,prerank,GO_Biological_Process_2021__cellular response to DNA damage stimulus (GO:0006974),0.671516784474117,1.2035798330124259,0.001,0.6594280018051489,1.0,162/331,18.09%,EPHA2;DYRK2;PLK3;ZC3H12A;CIB1;NIPBL;YY1;RPAIN;PSME4;MCL1;PARP1;TAF9;GADD45A;CCND1;DDIT3;BOK;CDKN2AIP;SETD7;FOXO1;UBE2B;BCL2L11;FOXP1;CRIP1;NFATC2;PPP1R15A;ALKBH7;UBR5;EID3;SFN;USP3;BTG2;TRIM28;CUL4A;TP53;RBBP5;CDKN1A;BCL2L1;TIGAR;BAZ1B;CCNK;KMT5B;RAD1;MNAT1;CSNK1E;MAPKAPK2;SMC5;TAOK1;NABP2;XIAP;RPA1;NABP1;DDB1;MCM7;SMC1A;NBN;MBD4;NRDE2;TRIP12;CBX5;NCOA6;HUS1;DCUN1D5;WAC;RBBP6;PDS5B;INTS3;NUDT1;CBX3;RIF1;BARD1;PRKDC;APC;CRY1;GNL1;MORC2;TAOK3;DOT1L;SIRT1;MOAP1;TIMELESS;REXO4;CASP2;SETX;MAPK15;RNF169;PDS5A;XRCC5;OARD1;AATF;PSEN1;SPRTN;RAD51C;POLB;UBA1;KIN;MSH3;OTUB1;USP47;RAD51AP1;BOD1L1;HELB;FMR1;INIP;ZBTB40;POLK;ATF2;TRRAP;GTF2H1;PNKP;HERC2;IKBKE;FNIP2;IRF3;WRN;PARK7;TLK2;LIG1;MAPK14;RBBP8;TP53BP1;CEP63;BCL3;MUS81;RFC3;UFL1;RAD50;UNG;ERCC4;ZNF385A;FANCF;MMS19;FANCL;DTX3L;INO80;RFC5;UBE2T;RFWD3;KMT5C;BCL2;FAM111A;BACH1;SMC6;FBXO45;BCL2A1;MUTYH;CUL4B;USP28;MSH2;NSMCE4A;E2F1;ATM;AKTIP;ALKBH1;RFC2;UPF1;ZBTB4;UBA6;CASP9;VCP;GTF2H3;TOPORS;MCM8
540,prerank,KEGG_2021_Human__DNA replication,0.7252534269586688,1.2034698573852123,0.10876451953537487,0.6590490699215836,1.0,17/36,17.32%,SSBP1;RFC1;RNASEH1;RPA1;MCM7;RPA3;POLE4;POLD2;RNASEH2A;LIG1;RPA2;RFC3;POLE;RFC5;MCM4;RFC2;PCNA
541,prerank,GO_Biological_Process_2021__negative regulation of gene expression (GO:0010629),0.6735395412348288,1.2034593896231198,0.001,0.6577765526746491,1.0,146/308,15.52%,IGF2BP2;MTF2;CLDN3;ENC1;ITGB8;PTBP2;CITED2;ZC3H12A;CALR;ATP2B1;RPS26;OCLN;CNOT7;ILF3;YY1;HDAC1;CXCL8;ERP29;TNF;JARID2;DDRGK1;YTHDF2;ROCK2;METTL16;FOXP1;CD46;DICER1;SAMD4A;MAP2K2;PCIF1;AGO3;SAMD4B;ZNF281;HIF1A;RBBP4;FXR2;BTG2;DNMT3A;TARDBP;DNMT1;EIF4E2;ZNF148;CELF1;DDX6;CNOT1;ZFP36;NFKB1;LSM6;LSM2;GAPDH;NCOR1;EPC1;N4BP1;ZFP36L2;RGCC;REL;NOTCH2;SFRP1;IGF2BP3;PTBP3;MALSU1;ATP2B4;PINK1;AGO2;TIPARP;PRKAA2;PRKAA1;PTGER4;NUDT16L1;NDFIP2;PPHLN1;TNRC6B;BMP4;NOCT;EIF2AK2;GRB7;DDX3X;TRIM27;SUZ12;NOTCH1;TMBIM6;NANOS1;EIF2AK3;MORC2;MAP2K1;BMI1;CAPRIN1;DIS3L2;DCP2;WNT4;FBXW7;OVOL2;LARP1;TNRC6A;SIRT1;RUNX1;SYNCRIP;ZNF503;RPS6KA5;RBM4;NCL;VDR;FXR1;KDM4A;MECP2;CNOT9;PSEN1;CENPV;ADAM10;RACK1;RBBP7;CNOT8;PTBP1;CCL3;SMCR8;SETDB1;FMR1;PAIP2;CCDC3;DXO;MIF;ROBO1;CREBZF;PARK7;GIGYF2;RBL2;APOE;HSPA1B;LSM14A;TSC1;MOV10;TERF2;EZH2;RNF139;PPP1R11;CPEB3;DAPK1;TGFB2;HEY2;APP;LGMN;TCEAL1;AGO1;ID2;VHL;PNPT1
542,prerank,GO_Biological_Process_2021__carbohydrate catabolic process (GO:0016052),-0.5115479994966108,-1.2033869437770743,0.18181818181818182,0.6673538438617401,1.0,12/37,5.59%,ALDOA;LDHA;PGAM1;PGK1;PGM1;PKM;GPI;MAN2B2;PFKL;TPI1;HK1;NAGA
543,prerank,GO_Biological_Process_2021__cytoskeleton-dependent intracellular transport (GO:0030705),0.7410618540387808,1.2031287269673823,0.17314095449500555,0.6592841459212679,1.0,13/23,11.12%,MYO10;TUBA1C;HOOK2;KIF1B;KIF1A;KIF1C;CCDC88C;HOOK1;DYNC1I2;KIF5B;KIF5C;CCDC186;F8A1
544,prerank,GO_Biological_Process_2021__negative regulation of cellular component organization (GO:0051129),0.6941809522840863,1.203063544283982,0.06945863125638406,0.6584837708359114,1.0,31/74,14.51%,CLU;CRYAB;RDX;SPRY2;RIOK3;CDC42;TNF;SORL1;HSPA5;DNM2;DNAJB1;SVIP;WASL;TRAF3IP1;GSK3B;DDX3X;ULK1;RAPGEF3;PRKCZ;BMP6;DNAJB6;XRCC5;EP300;PEX5;IRAK3;HSF1;HSPA1B;RUBCN;APOA1;TERF2;PACSIN3
545,prerank,GO_Biological_Process_2021__positive regulation of histone modification (GO:0031058),0.7203138554634912,1.203060605331908,0.1419284940411701,0.6571422758633754,1.0,16/33,16.75%,BRD7;NIPBL;CHTOP;ING2;AKAP8;AKAP8L;UBE2N;KDM1A;SART3;CTBP1;RPS6KA5;GLYR1;FMR1;PAF1;CDK9;RPS6KA4
546,prerank,GO_Biological_Process_2021__vesicle organization (GO:0016050),0.7165349577527419,1.2029130186087065,0.12156448202959831,0.6571123389488451,1.0,20/42,13.67%,FNBP1L;RAB22A;SORT1;HOOK2;CAV2;CAV1;EPS15;LAPTM4B;HOOK1;WASL;SAR1B;PLEKHJ1;ALS2;ZFYVE16;ARFGEF2;USP8;CORO1A;RNF26;SQSTM1;EXOC8
547,prerank,KEGG_2021_Human__Cushing syndrome,0.6795882201652201,1.202661057287962,0.025176233635448138,0.6579950437427786,1.0,61/148,16.91%,CDK6;TCF7L2;CREB5;KMT2A;CCND1;TCF7L1;MAP2K2;PDE8A;CTNNB1;PBX1;CDKN2A;RBBP5;CDKN1A;GNAQ;ATF6B;DVL2;GNAI3;AHR;CREB3L2;ITPR2;E2F3;CDKN2B;WNT6;TCF7;GSK3B;APC;DVL3;NR4A1;CREB1;MAP2K1;SP1;FH;WNT4;RAP1B;LDLR;PLCB1;ORAI1;ITPR3;CDK2;BRAF;RAP1A;USP8;FZD7;WDR5;FZD5;GNAI1;ATF2;MAPK1;FZD3;KMT2D;DVL1;CDK4;PLCB4;PRKACA;CDKN1B;ARNT;EGFR;ADCY2;WNT5B;E2F1;CAMK2G
548,prerank,GO_Biological_Process_2021__gastrulation (GO:0007369),0.7799470318271029,1.2025741139217914,0.1377726750861079,0.6574081062240192,1.0,5/17,8.95%,LHX1;SMAD2;MKKS;MESP1;GPC3
549,prerank,KEGG_2021_Human__Autophagy,0.6764401427701501,1.2025622436940466,0.04012036108324975,0.6561552562985934,1.0,74/133,18.71%,IRS2;NRAS;IGF1R;CTSD;ATG101;PPP2CA;ATG4D;VAMP8;MAP2K2;RHEB;HIF1A;VMP1;ATG12;LAMP1;BCL2L1;MAPK8;PPP2CB;TBK1;WIPI2;RB1CC1;PRKAA2;PRKAA1;GABARAPL1;RAB8A;ATG14;RRAS2;TP53INP2;ULK1;CFLAR;SH3GLB1;EIF2AK3;MAP2K1;KRAS;MTMR3;RPS6KB2;IRS1;RRAGC;MTOR;IGBP1;ATG16L1;ATG13;PDPK1;AKT2;ATG5;PIK3CA;SMCR8;ATG4B;CAMKK2;ATG2A;PIK3C3;SQSTM1;MAPK1;ATG10;EIF2S1;TRAF6;NRBF2;PTEN;EIF2AK4;RUBCN;TSC1;PIK3R3;DAPK1;BCL2;PRKACA;RAB7A;ATG3;MAPK9;RAB33B;TSC2;DAPK3;RAB1A;DEPTOR;WDR41;RRAGD
550,prerank,GO_Biological_Process_2021__regulation of G0 to G1 transition (GO:0070316),0.7130681119181981,1.2022888932918092,0.12446808510638298,0.6572723966376721,1.0,25/40,17.41%,YAF2;E2F6;RBBP4;EPC1;CBX5;RNF2;CDKN2B;CBX3;MAX;APAF1;MGA;SUZ12;BMI1;RYBP;EHMT2;EHMT1;RBBP7;RING1;RBBP8;DAB2IP;EZH2;RHNO1;E2F1;EED;TFDP1
551,prerank,GO_Biological_Process_2021__positive regulation of neuron apoptotic process (GO:0043525),0.7390464092623152,1.201590934313248,0.13626126126126126,0.6621451290618218,1.0,13/24,11.79%,FOXO3;TFAP2A;MCL1;DDIT3;TNF;NF1;GRN;CTNNB1;SRPK2;PRNP;FBXW7;TYROBP;CCL3
552,prerank,GO_Biological_Process_2021__negative regulation of cold-induced thermogenesis (GO:0120163),0.7022405598569564,1.201108053406379,0.11286919831223628,0.6651368797320886,1.0,22/47,20.34%,ADAM17;DDIT3;TLE3;RHEB;NRDC;FOXC2;PGAM5;NOTCH1;ARRDC3;NR1H2;LAMA4;HOXC10;ACOT11;ARNTL;TFE3;DOCK7;LGR4;RBPJ;ACVR2B;ID1;NR1D1;ZNF423
553,prerank,GO_Biological_Process_2021__positive regulation of lamellipodium assembly (GO:0010592),0.7535853300914862,1.2010990843802178,0.13325867861142218,0.6638784841458334,1.0,12/22,11.63%,AKIRIN1;WASF2;OCLN;CDC42;NCKAP1;FSCN1;ABI2;RAC1;ACTR3;ACTR2;CYFIP1;PIK3CA
554,prerank,KEGG_2021_Human__Type II diabetes mellitus,0.7022865466311065,1.2010212312396904,0.13241525423728814,0.6631657262896843,1.0,19/44,19.51%,IRS2;TNF;SOCS2;INSR;MAPK8;PRKCZ;SOCS4;IRS1;MTOR;HK2;PIK3CA;MAPK1;SOCS1;PIK3R3;CACNA1A;MAPK9;PRKCE;SOCS3;MAPK3
555,prerank,GO_Biological_Process_2021__ncRNA export from nucleus (GO:0097064),0.7147936806727075,1.2008770600895933,0.12460063897763578,0.6630174192016708,1.0,31/37,18.06%,NUP88;NUP107;RAN;NUP153;RANBP2;RAE1;PHAX;NUP62;NUP50;NUP155;TPR;POM121C;NUP93;POM121;SEH1L;NCBP2;XPOT;NUP214;SSB;NUP133;NDC1;NOL6;TSC1;NUP160;NUP98;NUP37;NUP188;AAAS;NUP35;NUP210;NUP205
556,prerank,KEGG_2021_Human__Cell cycle,0.6795633381858582,1.2004016431301145,0.04024144869215292,0.6658867113138947,1.0,61/124,14.67%,YWHAE;YWHAZ;SMAD3;CDK6;WEE1;HDAC1;YWHAQ;GADD45A;CCND1;CDC25B;ANAPC5;SFN;SKP1;TP53;SMAD2;CDKN2A;CDKN1A;CDK7;MAD1L1;MCM7;SMC1A;RAD21;STAG1;YWHAG;STAG2;ORC4;E2F3;CDC23;CDKN2B;SMC3;YWHAB;PRKDC;GSK3B;DBF4;ANAPC7;CREBBP;MAD2L2;PTTG1;HDAC2;CDK2;CCNB1;CDC14A;CCNH;ORC2;ANAPC1;GADD45G;EP300;YWHAH;ANAPC10;CDKN2D;SMAD4;MDM2;ZBTB17;RBL2;CDC20;CDC16;CDK4;SKP2;ANAPC2;CDC14B;TGFB2
557,prerank,KEGG_2021_Human__Acute myeloid leukemia,0.689372113521541,1.1998440197969469,0.10051282051282051,0.6695321897048325,1.0,30/66,16.59%,JUP;NRAS;TCF7L2;CCND1;TCF7L1;MAP2K2;SOS2;PIM1;NFKB1;PER2;DUSP6;TCF7;MAP2K1;KRAS;RUNX1;PIM2;BRAF;RPS6KB2;MTOR;RELA;PPARD;AKT2;CD14;PIK3CA;MAPK1;RARA;PIK3R3;CHUK;BCL2A1;SPI1
558,prerank,GO_Biological_Process_2021__protein phosphorylation (GO:0006468),0.6676388786668251,1.1998218555997449,0.0,0.668353646204486,1.0,204/482,16.85%,YWHAZ;DDR1;DYRK2;BRD2;PLK2;PKN2;CDK6;ILF3;MAP4K5;IGF1R;SMG1;PRPF4B;TRIB1;GAS6;CDC25B;MAP4K3;PIM3;ROCK2;CSNK2A1;JAK1;CSNK1A1;MAPK6;MARK3;MAP3K1;FYN;CDK12;INSR;CAB39;PEAK1;STK24;ABI2;RICTOR;LMTK3;SMAD2;MAP3K13;STK3;PAK4;AAK1;PRKAG2;BAZ1B;PIM1;PTK2;CDK7;MAPK8;SLK;MAP4K4;CSNK1E;NUAK2;SRPK1;MAPKAPK2;HIPK1;MAP3K9;TAOK1;TBK1;GMFB;TOP1;MARK2;CDK13;TRIB2;SIK3;RYK;PINK1;CDC42BPB;USP15;PRKAG1;SRPK2;TLK1;PRKAA2;PRKAA1;MAP3K12;COPS8;MAPKAPK5;WNK2;CDK11B;BMP4;CCNT1;PRKAB1;EPHA1;EIF2AK2;CDK17;CLK3;BMPR2;BIRC6;PRKDC;DYRK1B;DCLK1;NEK7;TYRO3;GSK3B;MINK1;ULK1;CSNK2A2;CRY1;ACVR1C;EIF2AK3;IRAK1;GSK3A;CREB1;WNK1;CTBP1;MAP2K1;PRKCI;TAOK3;PRKCZ;ACVR1B;FAM20B;ROCK1;EPHB3;PPP4R1;STK17A;ERBB4;RPS6KA5;MKNK1;CSNK1G3;CDK16;STK25;CDC42BPA;ACVR1;TGFBR3;MAPK15;CDK2;VRK2;PIM2;BRAF;MAP3K11;RPS6KB2;MTOR;MAST2;ADAM10;CCNH;UHMK1;MAK;EIF2AK1;ABI1;HIPK2;STK19;LMTK2;MERTK;DYRK1A;PDPK1;TNKS;AKT2;RPS6KA2;EPHA4;COPS2;ATP13A2;VRK1;MKNK2;CSNK1D;TYK2;CAMKK2;VRK3;STK26;SYK;GTF2H1;MAPK1;FER;IKBKE;FNIP2;LATS1;RUNX3;IRAK3;HIPK3;SGK1;CAD;TLK2;EIF2AK4;MAPK14;CSNK1G1;DYRK4;DAB2IP;RARA;CDK4;ACVR2A;GRK6;RPS6KA1;ABL2;DAPK1;TGFB2;NLK;PDK2;ERC1;ERBB2;CSNK2B;APP;SGK3;GRK4;MAML1;PRKACA;CDK9;CHUK;CDK18;FGFR1;EGFR;CDKL1;AURKB;TESK2;MAPK9;CLK2;STK39;BMPR1B;RPS6KA4;PTPN6;ATM
