,mean_expression
HLA-DQB2,0.008543054536920258
HLA-DOB,0.012259223962698297
TAP2,0.10936430005087426
PSMB8,0.5584063159809186
PSMB8-AS1,0.08970731107105559
PSMB9,0.41370487074664986
TAP1,0.3129753957235279
PPP1R2P1,0.0
HLA-DMB,0.07746060488024056
HLA-DMA,0.22570451024357951
BRD2,0.5618359909696299
BRD2-IT1,0.0
XXbac-BPG181M17.6,0.0
HLA-DOA,0.015837305981304062
HLA-DPA1,0.49465178769028906
HLA-DPB1,0.5637785269082148
RPL32P1,0.0023278927156744067
HLA-DPB2,0.0026739877303688796
HCG24,0.0
COL11A2,0.006059662598310522
RXRB,0.07616738936470942
SLC39A7,0.23544781762565753
HSD17B8,0.050353586030991854
RING1,0.19784470386746325
HTATSF1P1,0.0003978143698896829
XXbac-BPG157A10.21,0.0019497577151762458
HCG25,0.0019772499495620058
VPS52,0.034442222715617275
RPS18,4.134623831145663
B3GALT4,0.06066558479538499
WDR46,0.21536663806068795
PFDN6,0.22440098417734994
RGL2,0.08578181814325068
TAPBP,0.48540144042017674
ZBTB22,0.04500214922710857
DAXX,0.15944374269414957
MYL8P,0.0
RPL35AP4,0.00038901338850521813
KIFC1,0.011137317075779612
RPL12P1,0.01025300584402774
PHF1,0.23195420970654448
CUTA,0.9241331784829744
SYNGAP1,0.021976011206188695
XXbac-BPG294E21.9,0.0013228245637863173
ZBTB9,0.0
Metazoa-SRP.48,0.0
BAK1,0.11006709506399974
LINC00336,0.0009777651582700054
ITPR3,0.05905886365954033
UQCC2,0.21823481517914367
MIR3934,0.0
IP6K3,0.0007587410493337607
LEMD2,0.10466840191129206
LINC01016,0.0
RP3-468B3.2,0.00046250082741998617
GRM4,0.0055701011749327315
KRT18P9,0.00019372285150634377
CYCSP55,0.001989142933714662
HMGA1,1.1617290645453535
C6orf1,0.11332462846386532
RP11-513I15.6,0.012975319497110498
RPL35P2,0.03634780654981982
NUDT3,0.273072104365829
RPS10-NUDT3,0.0062107030449783645
RPS10,1.5065298066120798
PACSIN1,0.0008959044651723168
SPDEF,0.009769391498916721
RP3-391O22.3,0.0037875424898636606
C6orf106,0.11548156573918125
RPL7P25,0.00047229563478497514
RN7SL200P,0.011660771342748337
RP11-140K17.3,0.04031384477504293
RP3-375P9.2,0.03603325785153814
SNRPC,0.6631744405726776
UHRF1BP1,0.028150149368078005
TAF11,0.19623906102901226
ANKS1A,0.02571744473465445
HSPE1P11,0.0002012937325669749
RP11-174N3.4,0.0025418613943926976
TCP11,0.0010938726904173857
SCUBE3,0.0031650978705533186
RP3-329A5.8,0.0002120134354946693
ZNF76,0.027536431485897038
DEF6,0.0413981383936081
PPARD,0.03312863329973
FANCE,0.006467666818353067
RPL10A,3.044886512238508
MIR7111,0.00021607176386261164
TEAD3,0.04025909851652383
TULP1,0.0029739684858871795
RP3-340B19.3,0.0009918039069199444
RP3-340B19.2,0.039490338223715865
FKBP5,0.2037255525830724
RP3-340B19.5,0.0017146118550805944
RP3-510O8.4,0.0
ARMC12,0.0005265156081061464
RP3-510O8.3,0.00017774110988956224
CLPSL2,0.0002861184668785379
CLPSL1,0.0009713203809293221
CLPS,0.0
LHFPL5,0.0
SRPK1,0.16162189250919803
SLC26A8,0.0015256628472761027
MAPK14,0.059970317360449284
RP1-179N16.3,0.005676522775469837
MAPK13,0.08404459791961222
RP1-179N16.6,0.0060873832022122435
BRPF3,0.04842762126082559
PNPLA1,0.0006106085428932669
C6orf222,0.0
ETV7,0.07523162998685452
RP1-50J22.4,0.0004745553244074076
PXT1,0.0011947859755131235
KCTD20,0.0941636003680235
RN7SL502P,0.0
STK38,0.042291737183589806
RN7SL748P,0.00027884919556147263
SRSF3,1.0112012273520576
RNU1-88P,0.0018784459575243986
LAP3P2,0.00018271760258017775
CDKN1A,0.5928919078965532
RAB44,0.001763287259592749
CPNE5,0.008425738756675644
PPIL1,0.04119218469587251
C6orf89,0.1113323915858699
PI16,0.0024331140651905002
MTCH1,0.5746884802224073
FGD2,0.0064923175712328475
COX6A1P2,0.029593697658478763
RPL12P2,0.0006532917970675203
PIM1,0.4398613500683053
TMEM217,0.03225077557453303
TBC1D22B,0.024291854000806735
RP4-744I24.4,0.0
RNF8,0.13091106097297928
RN7SL273P,0.0031160113200275814
CMTR1,0.03563139131256224
CCDC167,0.17800469261593369
RP1-153P14.8,0.0008357852565072225
RP1-153P14.7,0.00015477720078440385
MDGA1,0.01831371152870024
RP3-441A12.1,0.0011142418632903684
ZFAND3,0.20431999404181
RN7SL285P,0.0
RNU1-87P,0.00040514882957622627
BTBD9,0.017446254957079084
GLO1,0.3312256344000424
RP3-503A6.2,0.0
DNAH8,0.0019570374562873543
RN7SL465P,0.0
RP1-217P22.2,0.000368897667994746
GLP1R,0.0
SAYSD1,0.043182212174528584
ANKRD18EP,0.0003977756974697668
KCNK5,0.009602019247016863
KCNK17,0.0005199934729364735
KIF6,0.003263984099939711
DAAM2,0.015207931659895528
XXyac-YR38GF2.1,0.0
RP11-61I13.3,0.00014738683460505374
MOCS1,0.003757634055851151
RP1-278E11.3,0.026332645097619255
RP11-552E20.1,0.0
TDRG1,0.0
LINC00951,0.0
LRFN2,0.0
RP11-121P10.1,0.0
UNC5CL,0.0020907132639217474
OARD1,0.12008899153242858
TSPO2,0.0
APOBEC2,0.0
NFYA,0.033668919466078195
ADCY10P1,0.0032531352181789774
TREML1,0.0013057308177598624
TREM2,0.031479497703369046
TREML2,0.00025144597913745594
TREML3P,0.0005125878659658441
TREML4,0.00013789901509665827
RNA5SP207,0.00017070949441666238
TREM1,0.08385751825497384
RP13-235E23.1,0.004375591138166057
FOXP4-AS1,0.006978052760817648
FOXP4,0.058104341236265344
MDFI,0.08845997282582953
TFEB,0.035210039635328295
PGC,0.00083845804831587
FRS3,0.006643668754476522
PRICKLE4,0.015613239736627997
USP49,0.016090834041686368
RP5-973N23.4,0.0
MED20,0.018216339819189006
BYSL,0.15214693271595175
CCND3,0.30066039257980637
TAF8,0.0928934852577624
RP11-7K24.3,0.04782706323490866
C6orf132,0.27516454566385756
GUCA1A,0.006195839137576273
GUCA1B,0.0010416541799939322
MRPS10,0.1724487413472193
TRERF1,0.008474638659577139
RP11-256G5.1,0.00038370180196869855
UBR2,0.07095714053754693
RNU6-890P,0.0
PRPH2,0.0037371964733521838
ATP6V0CP3,0.0
TBCC,0.2934882050123304
GLTSCR1L,0.019135590062895703
RPL7L1,0.38613407034839276
C6orf226,0.16707816065283146
PTCRA,0.007703170384392748
CNPY3,0.26225579118871095
RP3-475N16.1,0.0024875840961757433
RPL24P4,0.061401000197085706
GNMT,0.0025913547391927124
PEX6,0.026427959411793857
PPP2R5D,0.020350325681552053
MEA1,0.27529995985545075
KLHDC3,0.17610369594443254
RRP36,0.08210486947737934
RP1-20C7.6,0.0007777127103865094
RN7SL403P,0.00016571020534522177
CUL7,0.0202330161848151
KLC4,0.02510505783323024
MRPL2,0.1818450224491256
RP11-387M24.5,0.0019806410214575814
PTK7,0.13281758800216936
SRF,0.06562539271086928
CUL9,0.01981295000278597
RP3-330M21.5,0.0
DNPH1,0.37962064368228254
TTBK1,0.0
SLC22A7,0.0006781774232859355
CRIP3,0.0016349988862430385
ZNF318,0.019236128323858247
RPL12P47,0.00038336297873306827
RP11-480N24.4,0.0032573412635829853
RPS2P28,0.008055071809198823
ABCC10,0.01455999870511452
DLK2,0.006207004416652289
TJAP1,0.04120506377347223
LRRC73,0.009093804388023805
POLR1C,0.15940677112724447
YIPF3,0.363816401592014
RP3-337H4.9,0.009680443786211985
XPO5,0.03439725336299984
RP3-337H4.6,0.015500808892165516
SCARNA15.1,0.0
RP3-337H4.10,0.0011565622492614345
POLH,0.030712740565194928
RP3-337H4.8,0.0021524481728526722
GTPBP2,0.011798108693157349
MAD2L1BP,0.1325423820605923
RSPH9,0.007111198622281726
MRPS18A,0.1563097448897509
RP1-261G23.4,0.0
RP1-261G23.5,0.0
VEGFA,0.20196446893193062
RP1-261G23.7,0.005681994646717323
RP11-344J7.3,0.0
RP5-1120P11.1,0.006875356895552084
C6orf223,0.0022804628108687975
RP5-1120P11.3,0.0
RP5-1120P11.4,0.01090313399148233
MRPL14,0.468310252123217
TMEM63B,0.06598356823019996
CAPN11,0.00038604224131664415
RN7SL811P,0.0005916733188830474
RP1-302G2.5,0.0009309023334513125
SLC29A1,0.0180692852052191
HSP90AB1,1.7809701875992234
SLC35B2,0.11049508806910556
NFKBIE,0.14661891158293347
TMEM151B,0.0008174527750485991
RP11-444E17.6,0.0006616857768818962
TCTE1,0.000425173859233066
AARS2,0.010785949844465233
CDC5L,0.3088609733906639
RP3-449H6.1,0.0003969215353163091
RP3-449H6.2,0.0
SUPT3H,0.030526901944283757
RUNX2,0.10849821903589894
RP1-244F24.1,0.0058782682496927455
RP1-166H4.2,0.0006630566493044198
CLIC5,0.044302684914930265
RP1-8B1.4,0.0014032302358481111
ENPP4,0.0385180525114235
ENPP5,0.005330638195989965
ACTG1P9,0.0004471587041199189
RCAN2,0.05725171648272956
CYP39A1,0.007285441214579005
SLC25A27,0.003877776965928013
TDRD6,0.0036218734890727873
PLA2G7,0.031297412208059316
ANKRD66,0.0010628793012443013
MEP1A,0.0
ADGRF5,0.0019067868672558242
ADGRF1,0.024793902312061772
TNFRSF21,0.20605248102032594
RP11-385F7.1,0.023425173174921442
CD2AP,0.1691311616941665
RP11-812I20.2,0.0005050719734875968
ADGRF2,0.0015695324864891968
ADGRF4,0.01991622521571091
RP11-550C4.4,0.0
OPN5,0.0012303048698387897
PTCHD4,0.0007676380437958356
EEF1A1P42,0.0006642768051266539
MUT,0.027725480922765094
CENPQ,0.019829336871034314
C6orf141,0.013056646857263276
CRISP2,0.0002084216841626292
CRISP3,0.0013320630746471063
TFAP2B,0.0
RPS17P5,0.007133420037080897
FTH1P5,0.0014853366036546127
RP3-437C15.1,0.0006786059031173792
RP11-793K1.1,0.005689466075009861
PKHD1,0.0014546810963125098
IL17F,0.0
MCM3,0.061184919391522444
PAQR8,0.008792020660925102
EFHC1,0.05062037831312184
TRAM2,0.021043360578813362
TRAM2-AS1,0.019070862788936622
RP1-152L7.5,0.006570833036739353
TMEM14A,0.2112801604366373
RP1-152L7.8,0.0005400298111820712
GSTA2,0.0
GSTA1,0.010543631940665113
GSTA5,0.000389514724715385
GSTA10P,0.00018894622915267335
GSTA3,0.0012262618509785354
GSTA9P,0.019129654989577277
GSTA4,0.05675881021659928
RN7SK,0.03439069435177099
ICK,0.02818209836457944
FBXO9,0.12391673792994085
GCM1,0.003949811153560222
SOD1P1,0.00025811482585378937
RP1-34L19.1,0.010298016840649786
RNU1-136P,0.0
HMGB1P20,0.0076131477384373016
ELOVL5,0.23774640635429933
RPS16P5,0.00017369480912977786
RP3-483K16.4,0.0007242985040013408
RPL31P28,0.003277110594724093
RP11-96J19.1,0.0
GCLC,0.1581772138273888
RP1-27K12.4,0.00036483793870716237
RP1-27K12.2,0.0005397017337894024
LINC01564,0.0
KLHL31,0.003067419718017295
RP11-79N23.1,0.0010493732592866119
RP13-476E20.1,0.00019747510973156963
LRRC1,0.06293674257756568
RP3-523E19.2,0.0
MLIP,0.0010405130898851085
RP11-411K7.1,0.002578675840555675
MLIP-IT1,0.000396047328829525
CLNS1AP1,0.0
RP3-334F4.2,0.0
RPSAP44,0.0002967972848922248
RP11-524H19.2,0.0
FAM83B,0.009410768889099615
RP3-523K23.2,0.004002709551174358
HCRTR2,0.0009705578000430041
GFRAL,0.0
HMGCLL1,0.0010157077703286705
BMP5,0.001053610975267076
COL21A1,0.004180381410224586
RP3-445N2.1,0.000724529962039723
DST,0.20585611760535455
RP11-472M19.2,0.0001496193401625181
RPL17P26,0.006672291220096837
BEND6,0.0285561297211576
FTH1P15,0.004344404146893655
MRPL30P1,0.0
KIAA1586,0.044375636114049134
ZNF451,0.15941043598053867
RP11-203B9.4,0.0007766266157026501
BAG2,0.059953296009345805
RAB23,0.014046740768110029
PRIM2,0.023028057015535522
XXbac-BPGBPG55C20.1,0.0
XXbac-BPGBPG55C20.3,0.00013113604282590887
XXbac-BPGBPG55C20.2,0.006220308751425589
GUSBP4,0.0
GUSBP1.1,0.0
LINC00680,0.033944152897258356
XXbac-BPG55C20.7,0.0
RP1-240B8.3,0.0003925495034562854
KHDRBS2,0.0026627715841533147
RP11-448N11.2,0.0012526701467478597
FKBP1C,0.0012780399872329195
LGSN,0.0020643442523289005
RP3-407E4.3,0.00040080984567415984
PTP4A1,0.4734461091037506
RPL7AP34,0.0014565586982842247
RP5-1148A21.3,0.008686568945586249
RPL9P18,0.014643536729584692
PHF3,0.23682466418668258
EYS,0.0012132353761009442
RP11-59D5--B.2,0.0005038730410067646
RP11-74E24.2,0.0
ADH5P4,0.0
NUFIP1P,0.00020544865570853998
RP11-301G19.1,0.0
RP11-542F9.1,0.00021959802026752517
RP3-525N10.2,0.0037131686245839976
ADGRB3,0.00020431798937215173
LMBRD1,0.10847597310751524
NPM1P37,0.0011323328148608422
COL19A1,0.0008524592729953744
RPL37P15,0.00022200778177439972
COL9A1,0.0987539778335291
RP11-462G2.1,0.0001920680800779867
RP11-462G2.2,0.00018134869144756315
FAM135A,0.025808514650257738
SDHAF4,0.018717450584616987
RP11-134K13.4,0.00015596022404172245
RP11-134K13.2,0.0
SMAP1,0.23749639309529513
RP11-160A9.3,0.00021746640147158496
NDUFAB1P1,0.003941141938261464
B3GAT2,0.0591102927650863
LYPLA1P3,0.0
RNU6-411P,0.0
RP11-154D6.1,0.009245397905745512
RP11-154D6.2,0.024012818467822435
OGFRL1,0.20732553430237122
RP3-331H24.5,0.0
LINC00472,0.02042029519515612
RP3-331H24.7,0.001417102405905691
RP3-331H24.6,0.01993705702075772
LINC01626,0.0
KRT19P1,0.0007888967427021694
RIMS1,0.0014584218122011107
RP3-474G15.1,0.0
KCNQ5,0.0024565573837974247
KCNQ5-IT1,0.0023089381436313294
KNOP1P4,0.0
KHDC1L,0.0030505221982266013
KHDC1,0.021657259459068195
RP11-398K22.12,0.013754452549594532
EIF3EP1,0.0028774910241466884
PAICSP3,0.0
DPPA5,0.00016764040287024304
KHDC3L,0.00025105071395409734
OOEP,0.003924398228806818
RPL39P3,0.07566216229911595
RPS6P8,0.0005635794016935796
DDX43,0.0019784306922803227
MB21D1,0.06225137944153945
MTO1,0.05087537854896121
RN7SL827P,0.016932866851522965
RP11-505P4.6,0.0023447555987715463
EEF1A1,3.9895461141086357
RP11-505P4.7,0.0
SLC17A5,0.08851126171343117
RPS27P15,0.0007962561110990703
RP11-553A21.3,0.0022417317959044334
CD109,0.0982481021142004
RP11-374N7.2,0.0
TXNP7,0.00011818587599361787
RP11-554D15.1,0.005517238995655333
RP11-554D15.3,0.0007631030516839995
RP11-554D15.4,0.0
RP11-560O20.1,0.00030234476221382826
COL12A1,0.16144139666753646
COX7A2,1.4811629345564463
TMEM30A,0.15522881420797988
RP1-234P15.4,0.005447192570620973
FILIP1,0.013196213670557327
HMGB1P39,0.0003562877047646935
RP11-415D17.3,0.00044756093972749607
RP11-415D17.4,0.0
RP11-415D17.1,0.00012553078788997865
RPL26P20,0.0
SENP6,0.18164362926532332
RNU6-1016P,0.0
RN7SKP163,0.0004785494508303739
MYO6,0.15335578618982557
IMPG1,0.0
RNU6-248P,0.0
RP11-35J1.2,0.0
RP11-354K4.1,0.0
MEI4,0.0
IRAK1BP1,0.00821645535005151
PHIP,0.1936051507264154
HMGN3,0.628330464140541
HMGN3-AS1,0.012980422426597839
RP11-46B11.2,0.0
RP1-232L24.3,0.0
DBIP1,0.0015250441137066863
LCA5,0.02302003822280688
RP11-342L8.2,0.0
SH3BGRL2,0.02520540086519219
ELOVL4,0.011910284204291917
GAPDHP63,0.001329515199873321
TTK,0.009798962522609502
RP11-296E7.1,0.001038498203433449
BCKDHB,0.023364314151606107
RP11-250B2.6,0.000347799095182288
RPL17P25,0.005465619672998359
RP11-250B2.4,0.0007372551323467933
RP11-250B2.3,0.0
RP11-250B2.5,0.0
FAM46A,0.39653380865972454
RP1-300G12.2,0.0016758256098180482
RP5-991C6.4,0.0033464440754656104
RP5-991C6.2,0.00026900783761390633
LINC01526,0.0006324941730698032
RP11-379B8.1,0.001813554791645685
IBTK,0.10228411434190311
RNU6-130P,0.0
TPBG,0.2728575815188138
UBE3D,0.02784446964937614
LAP3P1,0.0
DOPEY1,0.015085158307068849
PGM3,0.17160597074174797
RWDD2A,0.02551139884548621
ME1,0.011244932871653861
RP11-378G13.2,0.0007311539850162673
PRSS35,0.0035433503126216354
SNAP91,0.002109070723084042
RIPPLY2,0.00033390894770622876
CYB5R4,0.0819779955094695
RP4-676J13.2,0.0
RP11-51G5.1,0.0
MRAP2,0.005034225896781222
CEP162,0.026561088263223738
LINC01611,0.0019200464179844276
SMARCE1P2,0.0
TBX18,0.0023392046468016813
RP11-30P6.1,0.0006499189229367625
KRT18P64,0.0001330974475260949
RP11-30P6.6,0.002261242426914309
DUTP5,0.0003059238302796681
TPT1P6,0.003128870480623933
NT5E,0.09169014008353292
SNX14,0.08389618898202662
RP11-321N4.5,0.00022408521835690914
SYNCRIP,0.5387689814063811
PKMP3,0.0
SNHG5,1.544327979415809
RP11-33E24.3,0.00042410249962576864
RP11-207F8.1,0.0002601640008939475
RPL7P27,0.001293128484981408
RP1-253B10.1,0.0016873847845501853
HTR1E,0.0
RPL7P29,0.00042564017415011514
RP11-156F23.2,0.0010285988279192632
RN7SKP209,0.0
CGA,0.0055626912587534855
RP11-393I2.4,0.010899756443594089
ZNF292,0.2144012793687014
RP11-393I2.2,0.00024738358089116265
GJB7,0.002992771270663861
HSPD1P10,0.001486873813667888
SMIM8,0.04622569155962261
C6orf163,0.0021970126249993096
RP1-102H19.7,0.0029129315100309234
CFAP206,0.0003897975504959997
ST13P16,0.0002890087015297122
SLC35A1,0.029288049877767505
RARS2,0.12002399397771184
ORC3,0.03562566403029604
AKIRIN2,0.37178908688986584
CNR1,0.0008570475603944756
RP4-570O12.3,0.0005452543781819813
RP4-570O12.2,0.0006401460830036509
RNGTT,0.04758475098515829
RP1-72A23.4,0.0
RNU2-61P,0.00038649700989267443
RP11-63L7.5,0.000998102949844666
PNRC1,0.8878107299529506
RN7SL336P,0.005394229301607626
SRSF12,0.02099312180506366
PM20D2,0.04134062337521129
GABRR1,0.00106048928703296
GABRR2,0.00043572812513624937
TUBB3P1,0.0012123918253961396
UBE2J1,0.44675643250377206
RRAGD,0.06927218666847108
ANKRD6,0.013811704982587185
RN7SL11P,0.0
RP11-16C18.3,0.0
LYRM2,0.1644418879303659
MDN1,0.036151604516745664
RP1-122O8.7,0.0006782860338630925
DNAJC19P6,0.00018350727752771556
CASP8AP2,0.06773075823732456
RP11-63K6.4,0.0006257173224271125
Y-RNA.285,0.0005131507070641313
RP11-63K6.7,0.0
BACH2,0.0643929397330504
RP3-512E2.2,0.0
RN7SKP110,0.0017986241384493353
RP1-45N11.1,0.0015740654179768384
MAP3K7,0.08244299098850885
MTND4LP19,0.0
RP11-127B16.1,0.00016722421206457813
RP1-23E21.2,0.002425523192311767
EPHA7,0.0007941626928688837
RP11-64I5.1,0.0
RP3-399J4.2,0.0
MANEA-AS1,0.026880221456439552
MANEA,0.015214842975871397
FUT9,0.0003869339945041772
UFL1-AS1,0.0
UFL1,0.11173097370153826
FHL5,0.0015748125074904712
RPS7P8,0.0006593422215396916
GPR63,0.007426594938082003
NDUFAF4,0.28093121074888483
KLHL32,0.000816167556805039
MMS22L,0.03323741736366776
RP11-436D23.1,0.0003751528140343456
RP11-67P15.1,0.0025366717519530726
RP1-273N12.4,0.0
POU3F2,0.0008530119569538166
FBXL4,0.023382894194301212
BDH2P1,0.0
FAXC,0.007675632235984619
COQ3,0.02096755280681883
PNISR,0.7822561670038348
RP11-98I9.4,0.003686101915761607
USP45,0.024295412136244626
TSTD3,0.012779921541289938
CCNC,0.2629614736221769
RP1-199J3.7,0.0043706504540586815
RP1-199J3.5,0.0029649946654173504
PRDM13,0.0011737530062657657
MCHR2,0.00045940080707533777
NPM1P38,0.0
PRDX2P4,0.0003707536791481672
SIM1,0.0006051548819810131
RP1-121G13.2,0.0002401513636609996
ASCC3,0.16321283948621584
RP3-467N11.1,0.018449610334597136
RP3-467N11.2,0.0
GRIK2,0.0028538260988631736
RP1-76C18.1,0.0
NPM1P10,0.0
HACE1,0.008407153270964243
RP11-809N15.3,0.00036443993886744514
LIN28B-AS1,0.001320513247171132
LIN28B,0.0
BVES,0.0019397626090314393
BVES-AS1,0.00037479111268054715
POPDC3,0.012770148685959245
RP3-355L5.5,0.0004667124004014917
PREP,0.05212946824943579
RPL35P3,0.00036959765992085585
ATG5,0.16267547358498236
PRDM1,0.1467622957715311
RP1-134E15.3,0.006425410254887336
RN7SL47P,0.000439278578616736
AIM1,0.061381543631303194
RP3-335E1.1,0.0
RTN4IP1,0.0108410033326527
QRSL1,0.04872692148740571
RPL21P65,0.0007083266511090363
RP1-60O19.2,0.00048253281937976026
RP1-60O19.1,0.00016656949353364723
CD24,0.7818133067030764
C6orf203,0.04833311012242575
BEND3,0.008317678294634215
PDSS2,0.018339484462549464
RPS24P12,0.0
SOBP,0.028125744688771447
RP1-47M23.3,0.0009997716157372548
SCML4,0.018665205695711465
SEC63,0.3315178645083555
RP1-191J18.66,0.008307072677988771
RP1-191J18.65,0.0
MTHFD2P3,0.0
RPL3P7,0.004716383472369138
RP1-111B22.3,0.00036546520730676674
OSTM1,0.05362120209498456
OSTM1-AS1,0.0
NR2E1,0.0
SNX3,0.8345719300285755
LACE1,0.005886033809037263
RP11-697G4.4,0.0004192571205806751
FOXO3,0.3200990953517504
LINC00222,0.0027197193018986283
ZNF259P1,0.0005954831548751572
ARMC2,0.0051954343733211375
RP11-249L21.2,0.0005920113485565139
RP11-249L21.4,0.003795351598006992
SESN1,0.05218614706531188
RP11-787I22.3,0.0002938058236834138
CEP57L1,0.02371122046310354
CCDC162P,0.0012889238865381157
CD164,0.4343300342013102
RP11-425D10.10,0.009522666496034463
PPIL6,0.009067081608422973
SMPD2,0.02842942750469058
MICAL1,0.01427630323596258
ZBTB24,0.11823212488399643
RP5-919F19.5,0.0
AK9,0.011126169924062922
FIG4,0.019243380129463136
RP1-249I4.2,0.0
GPR6,0.0
WASF1,0.03165827450775062
CDC40,0.1806128400575081
METTL24,0.0011456250965806492
DDO,0.0012726331363345502
SLC22A16,0.00039422330416244336
RP11-346C16.4,0.004668718623012004
CDK19,0.03328794492685963
RP11-346C16.1,0.0002167034298783761
RP11-569A2.2,0.0
AMD1,0.4899723074114509
RP11-397G5.2,0.0006740099586063618
GTF3C6,0.5377462181047516
RPF2,0.16599167562572167
SLC16A10,0.07930998687339885
RP11-428F8.2,0.00018079341558579812
MFSD4B,0.01944514228270497
RP5-1112D6.4,0.0019729279772962177
RP5-1112D6.7,0.0036476482957716804
REV3L,0.1357461046620874
RP5-1112D6.8,0.0032874860709321964
REV3L-IT1,0.0007205544747074107
BRD7P4,0.0018715113208705376
TRAF3IP2-AS1,0.019052420381867476
RP3-415N12.1,0.000826309704761444
TRAF3IP2,0.10601447183942041
C6orf3,0.0012870182718474124
FYN,0.32368526633761624
RP1-97J1.2,0.00017000909347897753
WISP3,0.0031585156411080275
TUBE1,0.03142856094849452
FAM229B,0.10076265393802457
LAMA4,0.07885087537001507
RP1-142L7.5,0.0006883734795539293
RP1-142L7.9,0.0
RP1-142L7.8,0.00047774123667526755
RFPL4B,0.0
RPSAP45,0.0
KRT18P65,0.00033324774157567516
RP1-159M24.1,0.0010778265524521158
RP11-437J19.1,0.00040633900623898895
RP1-124C6.1,0.00011082663199414804
RP11-346D19.1,0.00013113604282590887
RP11-367G18.2,0.08219259151754643
RP11-367G18.1,0.001017428142325957
RP1-249H1.3,0.0011531884941632928
MARCKS,0.5253400725955534
LINC01268,0.0012277525185602003
RP11-544L8--B.4,0.001743018381400588
HDAC2,0.32025794040194566
RP3-399L15.3,0.004627671427265723
HS3ST5,0.001752461570523753
RPSAP43,0.0021733189688537082
FRK,0.022953362235586826
NT5DC1,0.055000399665477824
COL10A1,0.0809382318153527
TSPYL4,0.03917941354858488
DSE,0.14359946396447562
RP3-486I3.7,0.0006486920495280574
RP3-486I3.4,0.05220993491410669
TSPYL1,0.18809499106321234
RP1-93H18.1,0.0
CBX3P9,0.0
KRT18P22,0.00022219222243316668
FAM26F,0.06338877416445915
RP11-259P20.1,0.0007160861507203855
TRAPPC3L,0.0016843109714845344
FAM26E,0.002584342797062881
RWDD1,0.6761996167876658
RSPH4A,0.007315844816852225
ZUFSP,0.04804547053942845
KPNA5,0.04474669841152548
FAM162B,0.0006026976769528258
GPRC6A,0.0
RFX6,0.0
VGLL2,0.0019649515017090566
ROS1,0.0001196131176617432
RAP1BP3,0.00031657887008486037
DCBLD1,0.041025998897495246
GOPC,0.10019335718990714
NEPNP,0.0007752975482771564
NUS1,0.19827922142109278
SLC35F1,0.004456669197977279
RP11-632C17--A.1,0.22435749585135523
RP11-57K17.1,0.0020680020383814337
CEP85L,0.10967148595218731
