Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	DNA binding (GO:0003677)	246/811	3.423814e-01	9.999939e-01	0	0	1.035009e+00	1.109354e+00	JRK;EHF;SMARCB1;FOXI1;IKZF1;RPL6;RPS15;SOX2;SOX3;ZC3H12A;TRIM26;SOX8;SOX9;ZFPL1;JUNB;MEF2A;TIPIN;DDX11;DNTTIP1;SETMAR;SOX12;NEIL3;XRN1;SUB1;THAP9;TFAM;DNA2;ZNF274;TSHZ3;DHX9;EPAS1;FOXG1;TSHZ1;TSHZ2;XPA;ZNF22;XPC;ZBTB4;NTHL1;PCBP1;PCBP2;ZSCAN10;ZBED1;ZBTB7A;NHEJ1;EGR1;NFE2;JUN;EGR2;ZNF140;FOXF1;XRCC5;PYHIN1;TREX1;NR2F1;SMARCA5;NFATC2;ZNF35;FLI1;NR2F6;POU6F1;SETX;RPS27;SNAI2;ZNF496;TOP2A;CSRNP1;CSRNP2;JRKL;BRCA1;MEOX2;MECP2;HEY2;TIGD1;ZNF124;VENTX;FOXD4;SREBF1;PARP4;TIGD6;NME2;TET1;PROX1;MLF1;TOPORS;TAF6L;ZEB2;NR5A2;RAD51C;PAX8;ZNF239;RARB;PPARG;MAPT;PPARA;PPARD;FOXC1;PCNA;ZNF350;SATB1;SRRT;ZNF3;EGFR;UNG;ARNTL;ZNF7;PURA;CUX1;RPS3;PLAGL2;ZNF224;DEDD;TSNAX;ATAD5;NR1H2;STAT3;RPA1;TFAP4;MYBBP1A;NFIB;APEX1;ZNF219;FOSB;HDGF;RAD1;FOXA1;DCLRE1A;NRL;RORA;AHR;ETS1;ETS2;CHCHD2;YY2;SMARCAD1;BANF1;RAG1;HMGN1;MEN1;ZBP1;KDM2B;ARID5B;POLRMT;WBP11;ILF2;FOXP2;HIC1;MSH2;TIMELESS;ERG;NUPR1;KHDRBS1;BLM;TSG101;DLX4;PDS5B;HOXB13;FOXO1;NPAS2;RAD51AP1;RAD51AP2;CAMTA1;NLRP3;TFAP2C;DENND4A;VDR;ZBTB16;ESRRB;HMGA1;HMGA2;MAFA;POU2F2;NR4A2;NR4A1;MAFB;NR4A3;BCL6;TLX2;MAFF;BCL2;MAFK;TCF3;ZNF654;ZCCHC3;KDM5A;CIITA;CALCOCO1;MCM7;HMGB2;PSIP1;MCM10;CHD4;YBX1;CHD2;EXO1;SNAPC3;POLL;LRRFIP1;RBM5;RBM6;DNMT3A;RAD23B;TSN;SUPV3L1;SFPQ;IRF1;C1D;CRY2;CRY1;MCM2;CEBPA;HDAC2;HLF;GTF3C5;GTF3C6;LIN9;RNF4;NR2C2;NR2C1;CDC45;IFI16;HLX;TBX21;TDG;SAP30L;POLR2D;E2F1;E2F2;POLR2G;POLR2H;HNRNPA1;ZIC4;MND1;ARID3B;MEIS3;KLF2;CTCFL;TBX2;RAD52;RAD51;POLR3C;POLR3F;ERCC5;MNDA;SSBP1;TAF1
GO_Molecular_Function_2021	GTP binding (GO:0005525)	59/189	3.424436e-01	9.999939e-01	0	0	1.078126e+00	1.155372e+00	DIRAS1;LRRK2;RASEF;DIRAS2;RND2;GIMAP7;RND1;TUBA1C;ARL5B;TUBA1B;TUBB3;RAC2;SEPHS1;GBP6;GBP5;TUBB;TUBG1;GTPBP4;TUBA4A;NME1;RRAGA;LSG1;TUBB2B;RAB31;MRAS;RAP2B;RHOJ;SCG5;LANCL2;RAB38;ARF5;RHOQ;RALA;ARL6;ARL3;ATL2;AGAP2;GTPBP10;ARL2;TUBD1;REM1;NRAS;RHOT1;GBP2;GBP4;GBP3;EIF2B2;INSR;RANBP17;RAB27A;RAB27B;RAB14;RAB13;NMUR2;DRG2;RAB9A;TSR1;RAB5A;RAN
GO_Molecular_Function_2021	double-stranded DNA binding (GO:0003690)	198/651	3.441789e-01	9.999939e-01	0	0	1.038861e+00	1.108043e+00	RAX;FOXI1;ELK3;SOX3;CREB3L4;CREB3L1;DPF1;SOX8;SOX9;JUNB;SOX7;MEF2C;MBNL2;DDX11;SETMAR;SOX12;RUNX3;RUNX2;NEIL3;HOXB9;ATF7;HOXB7;ZNF274;DHX9;FOXG1;XPA;NTHL1;HIVEP1;HOXC4;ZBED1;ZBTB7A;NFE2;EGR1;JUN;ZNF384;EGR2;EGR3;ZNF140;XRCC5;PYHIN1;NR2F1;NFATC2;ZNF32;NFATC1;NR1D1;FLI1;NR2F6;POU6F1;SNAI2;HOXD3;HOXD8;GMEB2;BHLHE41;HOXC13;MEOX2;GLI3;MECP2;HEY2;TEAD2;VENTX;SREBF1;TFE3;TFEB;FOS;PROX1;SREBF2;NR5A2;PAX8;PAX9;RARA;RARB;PPARG;MAPT;PPARD;NFIX;SATB1;NR1I2;ASCL1;EGFR;ARNTL;PURA;CUX1;HSF2;RPS3;HSF4;MSX1;MEF2D;RXRG;ARNT2;TFAP4;NFIB;APEX1;NFIC;FOSB;HDGF;FOXA3;FOXA1;PRDM4;ZBTB20;NRL;AHR;RORB;PRDM1;NR3C1;ETS2;HOXA11;NR3C2;FOXQ1;YY2;ZNF449;PITX1;MEN1;PITX3;ZBP1;HIC1;FOXP1;MAF;MSH2;ZFP41;ERG;DLX2;DLX4;DLX6;BHLHE22;HOXB13;NPAS2;RAD51AP1;RAD51AP2;CAMTA1;CPSF4;TFAP2C;ESRRB;MAFA;POU2F2;PHOX2A;NR4A2;NR4A1;LIN28B;BCL6;TLX2;LHX1;MAFG;MAFF;BHLHE40;ZCCHC3;LHX9;ZNF410;HMGB2;PSIP1;YBX1;SIX3;ZIC1;ZNF524;MYBL2;ZNF385D;KLF10;TGIF1;EMX2;KLF13;TGIF2;ETV1;ETV2;ETV3;ELF1;ELF3;DMRTA1;HAND2;MYOD1;CRY1;NFAT5;HLF;CEBPD;ZBTB43;FOXK1;NR2C2;NR2C1;IFI16;TBX21;TDG;E2F1;E2F2;IRX5;IRX3;FOXJ2;MND1;ZIC4;ZIC5;MEIS3;KLF3;KLF2;TBX18;TBX2;KLF6;RAD51;TEF;POLR3F;MNDA;ERCC5
GO_Molecular_Function_2021	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity (GO:0008467)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	HS3ST3B1;HS3ST5;HS3ST6
GO_Molecular_Function_2021	ferroxidase activity (GO:0004322)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	HEPH;HEPHL1;FTH1
GO_Molecular_Function_2021	GPI anchor binding (GO:0034235)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	PIGU;GPAA1;CEACAM5
GO_Molecular_Function_2021	histone threonine kinase activity (GO:0035184)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	CHEK1;VRK1;PKN1
GO_Molecular_Function_2021	icosanoid binding (GO:0050542)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	ALOX5AP;PPARG;STX3
GO_Molecular_Function_2021	interleukin-6 receptor binding (GO:0005138)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	PYCARD;ERAP1;IL6ST
GO_Molecular_Function_2021	intracellular cGMP-activated cation channel activity (GO:0005223)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	CNGA1;CNGB3;AQP1
GO_Molecular_Function_2021	N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	CHST6;CHST2;CHST3
GO_Molecular_Function_2021	N-acylsphingosine amidohydrolase activity (GO:0017040)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	ACER2;ASAH1;NAAA
GO_Molecular_Function_2021	organic acid:sodium symporter activity (GO:0005343)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	SLC23A2;SLC13A3;SLC23A1
GO_Molecular_Function_2021	oxidoreductase activity, acting on metal ions, oxygen as acceptor (GO:0016724)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	HEPH;HEPHL1;FTH1
GO_Molecular_Function_2021	P-type potassium transmembrane transporter activity (GO:0008556)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	ATP4A;ATP1A3;ATP1A1
GO_Molecular_Function_2021	patched binding (GO:0005113)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	CCNB1;DHH;CAV1
GO_Molecular_Function_2021	peptide transmembrane transporter activity (GO:1904680)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	SLC15A1;SLC15A2;TAP2
GO_Molecular_Function_2021	phosphofructokinase activity (GO:0008443)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	PFKFB4;PFKFB3;PFKM
GO_Molecular_Function_2021	pyrimidine nucleoside transmembrane transporter activity (GO:0015214)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	SLC29A1;SLC28A3;SLC29A2
GO_Molecular_Function_2021	ribosomal protein S6 kinase activity (GO:0004711)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	RPS6KA3;RPS6KA2;RPS6KB2
GO_Molecular_Function_2021	rRNA methyltransferase activity (GO:0008649)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	FBL;EMG1;TRMT61B
GO_Molecular_Function_2021	succinate transmembrane transporter activity (GO:0015141)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	SLC13A3;SLC25A30;SLC25A11
GO_Molecular_Function_2021	sugar-phosphatase activity (GO:0050308)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	PFKFB4;PFKFB3;FBP1
GO_Molecular_Function_2021	ubiquitin-protein transferase activator activity (GO:0097027)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	CDC20;AUP1;BTRC
GO_Molecular_Function_2021	voltage-gated channel activity (GO:0022832)	3/7	3.447636e-01	9.999939e-01	0	0	1.780759e+00	1.896324e+00	KCNA3;PKD2;CACNA1H
GO_Molecular_Function_2021	ATP hydrolysis activity (GO:0140603)	15/45	3.452568e-01	9.999939e-01	0	0	1.187384e+00	1.262743e+00	ATAD1;ABCD2;VCP;DHX9;VPS4B;TOR1B;CLU;MYO19;CLPX;RNF213;RUVBL1;MYO18A;DNA2;KIF20B;ABCD1
GO_Molecular_Function_2021	metallocarboxypeptidase activity (GO:0004181)	10/29	3.478342e-01	9.999939e-01	0	0	1.249800e+00	1.319825e+00	CPA3;AGBL5;CPA2;ACE2;CPB2;CPA1;CPB1;CPXM1;AEBP1;VASH1
GO_Molecular_Function_2021	protein phosphorylated amino acid binding (GO:0045309)	14/42	3.538095e-01	9.999939e-01	0	0	1.187352e+00	1.233655e+00	YWHAE;SHC1;PIK3R3;PIK3R1;SHB;VAV1;VAV2;FGR;SHE;NEDD4;SH3BP2;PLCG2;PFN1;PTPN3
GO_Molecular_Function_2021	hydro-lyase activity (GO:0016836)	18/55	3.552108e-01	9.999939e-01	0	0	1.155303e+00	1.195789e+00	CA12;FH;ECHS1;UROS;ENO3;FAHD2B;ALAD;AUH;CA3;CA5B;TBXAS1;ECHDC1;ECHDC2;ACO1;CA8;PCBD2;CA14;CA13
GO_Molecular_Function_2021	chemokine receptor activity (GO:0004950)	9/26	3.571505e-01	9.999939e-01	0	0	1.257118e+00	1.294326e+00	CX3CR1;CCR1;GPR17;CXCR1;CXCR2;CXCR5;CCR5;CCR3;CMKLR1
GO_Molecular_Function_2021	NAD+ ADP-ribosyltransferase activity (GO:0003950)	9/26	3.571505e-01	9.999939e-01	0	0	1.257118e+00	1.294326e+00	PARP10;PARP3;PARP4;PARP1;TNKS;PARP2;TIPARP;ZC3HAV1;PARP15
GO_Molecular_Function_2021	cyclic-nucleotide phosphodiesterase activity (GO:0004112)	8/23	3.672139e-01	9.999939e-01	0	0	1.266396e+00	1.268690e+00	PDE10A;PDE1C;PDE1A;PDE4B;PDE4A;PDE5A;PDE7B;PDE8A
GO_Molecular_Function_2021	cyclin-dependent protein kinase activity (GO:0097472)	8/23	3.672139e-01	9.999939e-01	0	0	1.266396e+00	1.268690e+00	CDKL2;CDK8;CDK7;CDK5;CDK4;CDK2;CDK1;CDKL1
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	8/23	3.672139e-01	9.999939e-01	0	0	1.266396e+00	1.268690e+00	CDKL2;CDK8;CDK7;CDK5;CDK4;CDK2;CDK1;CDKL1
GO_Molecular_Function_2021	fibroblast growth factor receptor binding (GO:0005104)	8/23	3.672139e-01	9.999939e-01	0	0	1.266396e+00	1.268690e+00	FGF17;KL;FGF7;FGF19;FGF18;FGF20;FGF2;FGF3
GO_Molecular_Function_2021	N-methyltransferase activity (GO:0008170)	8/23	3.672139e-01	9.999939e-01	0	0	1.266396e+00	1.268690e+00	NNMT;PRMT1;PEMT;TFB2M;TRMT11;HNMT;INMT;FDXACB1
GO_Molecular_Function_2021	tubulin binding (GO:0015631)	94/307	3.733809e-01	9.999939e-01	0	0	1.048368e+00	1.032806e+00	GPAA1;LRRK2;MAST2;PDCD5;MAST1;STMN3;FMN1;BRCA1;SMC3;GOLGA2;POLB;STMN1;KIF13B;ZNF207;KIF21B;KIF1A;DNM1L;DLGAP5;GIT1;SYBU;CDK5RAP2;SUN2;DST;MTUS1;MTUS2;UNC5C;KIF23;MID1;EML2;MID2;DNM1;EML3;CLIP1;PSRC1;KIFC2;FAM161A;MAP7D3;NAV3;KIF16B;BIRC5;TTLL11;KIF2C;MAPRE3;MAPT;KIF20B;ARHGEF7;GAPDH;RABGAP1;TUBGCP2;ARL3;CCDC69;HTT;NDRG1;GABARAP;NCALD;SKA2;IFT74;SPAST;RACGAP1;HAUS8;BLOC1S2;KATNA1;RPS3;TPPP;FSD1;WHAMM;RAE1;MAP9;CCT5;RAB11FIP5;PRNP;SPAG5;RCC2;CRIPT;HOOK3;TBCA;LRPPRC;CCDC88B;AGBL5;TTLL7;TPX2;TTLL4;KIF18B;CDK5;APC;VAPB;KIF26B;TBCE;TUBGCP5;MAP6D1;TUBGCP6;TUBGCP3;DNAL1;MDM1
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	66/214	3.742899e-01	9.999939e-01	0	0	1.059255e+00	1.040956e+00	DIRAS1;LRRK2;DIRAS2;RASEF;RND2;GIMAP7;RND1;TUBA1C;TUBA1B;ARL5B;TUBB3;RAC2;CNGA1;SEPHS1;RAB8B;GBP6;GBP5;TUBB;NME2;TUBG1;GTPBP4;TUBA4A;NME1;RRAGA;LSG1;TUBB2B;MRAS;RAP2B;RAB31;RHOJ;SCG5;LANCL2;CNGB3;RAB38;PDE5A;ARF5;RHOQ;RALA;ARL6;ARL3;ATL2;AGAP2;GTPBP10;TUBD1;ARL2;REM1;NRAS;RHOT1;GBP2;GBP4;GBP3;EIF2B2;INSR;RANBP17;RAB27A;RAB27B;PDE10A;RAB14;RAB13;RAB9A;TSR1;NMUR2;DRG2;RAB5A;RAB9B;RAN
GO_Molecular_Function_2021	protease binding (GO:0002020)	37/118	3.743387e-01	9.999939e-01	0	0	1.084867e+00	1.065984e+00	VCP;SERPINA1;ITGB3;SERPINE1;SPATA2;DERL2;BCL10;PYCARD;ADAMTS4;SART3;SUMO1;UBC;TIMP2;LONP2;ITGAV;A2M;LDLR;ATP9A;PRNP;NTRK2;VWF;SLC2A13;AMFR;ADRM1;SYVN1;TYSND1;TNFRSF10A;CFLAR;F3;COL1A1;COL3A1;COL1A2;STIM1;SELL;BCL2;LCOR;CARD16
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	23/72	3.762714e-01	9.999939e-01	0	0	1.114687e+00	1.089544e+00	KHDRBS1;SHC2;PCNA;ANGPT1;SHC1;FCRL3;FLT3LG;LRP4;PHYHIP;RNF41;CDH5;CEACAM1;GRB14;PITPNM3;PITPNM2;ITGAX;CASS4;SIRPA;CD247;GAS6;MAP3K7;SH2B3;TJP2
GO_Molecular_Function_2021	metalloendopeptidase activity (GO:0004222)	26/82	3.804357e-01	9.999939e-01	0	0	1.102580e+00	1.065576e+00	ECE1;ECE2;IDE;OMA1;ADAMTS12;ADAMTS10;THSD4;ADAMTS4;ADAMTSL1;ADAMTS5;ADAMTS2;MMP25;ADAMTS14;MMP24;ADAMTSL5;ADAMTSL3;MMP28;ADAMTS17;PMPCB;MMP2;ADAMTS20;ADAM19;ASTL;MMP16;ADAM9;MBTPS2
GO_Molecular_Function_2021	2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	11/33	3.829724e-01	9.999939e-01	0	0	1.187257e+00	1.139520e+00	ALKBH2;JMJD4;ALKBH4;KDM4C;KDM2B;TET3;TET2;BBOX1;TET1;HIF1AN;HSPBAP1
GO_Molecular_Function_2021	nucleosomal DNA binding (GO:0031492)	11/33	3.829724e-01	9.999939e-01	0	0	1.187257e+00	1.139520e+00	SMARCE1;HDAC2;SMARCB1;RBBP4;HDAC1;ACTL6A;MBD2;RCC1;HMGA2;CHD4;HNRNPC
GO_Molecular_Function_2021	phosphatase activity (GO:0016791)	25/79	3.886222e-01	9.999939e-01	0	0	1.099410e+00	1.039104e+00	HDDC2;PON1;PDXP;PTPN22;DUSP15;DUSP16;DUSP13;DUSP11;DUSP12;PPP1CC;DUSP10;SBF1;PSPH;LHPP;DUSP4;EPHX2;DUSP28;NUDT16L1;PPP1CA;MINPP1;PHOSPHO1;PGP;ALPL;PGAM5;LPIN1
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	6/17	3.903368e-01	9.999939e-01	0	0	1.295109e+00	1.218368e+00	TUBB;TAP2;LILRB1;CD244;HLA-E;TAPBP
GO_Molecular_Function_2021	motor activity (GO:0003774)	21/66	3.935984e-01	9.999939e-01	0	0	1.108165e+00	1.033280e+00	DNAH1;DNAH2;DNAH8;GPR88;MYL6B;KIF23;KIF11;SMC3;MYL6;KIF18B;KIFC2;KIF16B;KIF26B;KIF13B;MYH9;KIF2C;KIF1A;KIF21B;KIFC3;DYNLRB1;KIF20B
GO_Molecular_Function_2021	miRNA binding (GO:0035198)	10/30	3.942039e-01	9.999939e-01	0	0	1.187225e+00	1.105173e+00	TRIM71;SOX2;RBM4;ZC3H10;PNPT1;ZC3H7B;DND1;ZC3H12A;YBX1;HNRNPA1
GO_Molecular_Function_2021	sulfotransferase activity (GO:0008146)	13/40	4.031496e-01	9.999939e-01	0	0	1.143264e+00	1.038596e+00	CHST6;GAL3ST1;TPST2;SULT1C2;TPST1;SULT1E1;CHST10;CHST15;GAL3ST2;GAL3ST3;GAL3ST4;CHST2;CHST3
GO_Molecular_Function_2021	5'-3' exonuclease activity (GO:0008409)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	DCLRE1A;XRN1;EXO1;CPSF3;XRN2
GO_Molecular_Function_2021	deoxyribonuclease activity (GO:0004536)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	ZRANB3;APEX1;RPS3;ERCC5;NME1
GO_Molecular_Function_2021	LRR domain binding (GO:0030275)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	NRL;LRRFIP2;AATF;PMF1;POLR2J
GO_Molecular_Function_2021	metalloendopeptidase inhibitor activity (GO:0008191)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	LXN;RARRES1;COL4A3;TIMP2;RECK
GO_Molecular_Function_2021	phospholipase binding (GO:0043274)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	DGKQ;WAS;BTK;ARHGAP6;SELE
GO_Molecular_Function_2021	RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	TBP;HDAC1;TBPL1;FOS;TAF1
GO_Molecular_Function_2021	sulfate transmembrane transporter activity (GO:0015116)	5/14	4.040186e-01	9.999939e-01	0	0	1.319058e+00	1.195454e+00	SLC26A2;SLC25A30;SLC26A11;SLC25A11;SLC26A5
GO_Molecular_Function_2021	aminopeptidase activity (GO:0004177)	9/27	4.064438e-01	9.999939e-01	0	0	1.187194e+00	1.068842e+00	MMP16;XPNPEP1;ANPEP;ERAP1;BLMH;LTA4H;LAP3;METAP1;METAP2
GO_Molecular_Function_2021	androgen receptor binding (GO:0050681)	9/27	4.064438e-01	9.999939e-01	0	0	1.187194e+00	1.068842e+00	TMF1;KDM4C;PRPF6;KDM1A;TGFB1I1;NSD1;PKN1;ZBTB7A;FOXP1
GO_Molecular_Function_2021	calcium-dependent phospholipid binding (GO:0005544)	16/50	4.087928e-01	9.999939e-01	0	0	1.117408e+00	9.995741e-01	PLA2G4F;FER1L5;MCTP1;ANXA1;PLA2G4D;CPNE7;SYT15;SYT7;SYT6;PCLO;SYT12;CPNE1;ESYT2;CPNE2;ESYT1;MCTP2
GO_Molecular_Function_2021	potassium channel regulator activity (GO:0015459)	16/50	4.087928e-01	9.999939e-01	0	0	1.117408e+00	9.995741e-01	YWHAE;LRRC26;KCNE2;CAV3;KCNE4;ABCC9;KCNAB2;ADRB2;LRRC52;SUMO1;KCNMB1;KCNS3;AKAP9;KCNMB2;FLNA;DRD4
GO_Molecular_Function_2021	core promoter sequence-specific DNA binding (GO:0001046)	12/37	4.147265e-01	9.999939e-01	0	0	1.139716e+00	1.003105e+00	KLF10;NPM1;SMARCB1;TBP;TAF1B;HDAC1;SNAPC3;TBPL1;FOS;NR3C1;FOXP1;TAF1
GO_Molecular_Function_2021	hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	12/37	4.147265e-01	9.999939e-01	0	0	1.139716e+00	1.003105e+00	OVGP1;ACER2;ABHD10;IDUA;GAA;HYAL3;CHI3L1;MAN1A1;MOGS;GBA3;GBA2;ENGASE
GO_Molecular_Function_2021	phosphotyrosine residue binding (GO:0001784)	12/37	4.147265e-01	9.999939e-01	0	0	1.139716e+00	1.003105e+00	FGR;SHE;SHC1;SH3BP2;PLCG2;PIK3R3;PIK3R1;SHB;PFN1;VAV1;VAV2;PTPN3
GO_Molecular_Function_2021	sodium channel regulator activity (GO:0017080)	12/37	4.147265e-01	9.999939e-01	0	0	1.139716e+00	1.003105e+00	CAMK2D;FGF14;CAV3;FXYD4;NEDD4;FXYD1;FXYD7;RANGRF;COMMD1;SCN3B;FGF11;PTPN3
GO_Molecular_Function_2021	C-acyltransferase activity (GO:0016408)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	ACAA2;ACSM3;SCP2;ACSM5
GO_Molecular_Function_2021	carbonate dehydratase activity (GO:0004089)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	CA12;CA5B;CA14;CA13
GO_Molecular_Function_2021	cGMP binding (GO:0030553)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	PDE10A;CNGA1;CNGB3;PDE5A
GO_Molecular_Function_2021	chloride ion binding (GO:0031404)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	ACE;NLGN4X;AMY2A;TDG
GO_Molecular_Function_2021	diacylglycerol kinase activity (GO:0004143)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	DGKA;DGKQ;DGKI;DGKH
GO_Molecular_Function_2021	dipeptidyl-peptidase activity (GO:0008239)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	DPP7;DPP9;NAALAD2;PRSS16
GO_Molecular_Function_2021	filamin binding (GO:0031005)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	CEACAM1;SYNPO2;DPYSL3;MICALL2
GO_Molecular_Function_2021	intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	CNGA1;CNGB3;AQP1;HCN1
GO_Molecular_Function_2021	intracellular ligand-gated ion channel activity (GO:0005217)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	RASA3;ITPR1;ITPR3;RYR3
GO_Molecular_Function_2021	phosphotransferase activity, for other substituted phosphate groups (GO:0016780)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	PIGO;SGMS1;SGMS2;PIGF
GO_Molecular_Function_2021	protein serine/threonine phosphatase inhibitor activity (GO:0004865)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	PPP1R14A;PPP1R14C;PPP1R8;MYOZ1
GO_Molecular_Function_2021	vinculin binding (GO:0017166)	4/11	4.198688e-01	9.999939e-01	0	0	1.356709e+00	1.177370e+00	SYNM;CTNNA1;TLN1;SORBS3
GO_Molecular_Function_2021	C-C chemokine binding (GO:0019957)	8/24	4.199272e-01	9.999939e-01	0	0	1.187162e+00	1.030070e+00	CCR1;CX3CR1;ZFP36;CXCR1;CXCR2;CXCR5;CCR5;CCR3
GO_Molecular_Function_2021	transforming growth factor beta binding (GO:0050431)	8/24	4.199272e-01	9.999939e-01	0	0	1.187162e+00	1.030070e+00	ACVRL1;TWSG1;CD109;ITGAV;LRRC32;THBS1;TGFBR2;ENG
GO_Molecular_Function_2021	endoribonuclease activity (GO:0004521)	11/34	4.272238e-01	9.999939e-01	0	0	1.135556e+00	9.657309e-01	ZC3H12D;TSNAX;ERN1;RCL1;ZC3H12C;PIWIL4;RNASEL;RNASEK;CPSF3;RNASET2;ZC3H12A
GO_Molecular_Function_2021	actinin binding (GO:0042805)	7/21	4.349885e-01	9.999939e-01	0	0	1.187131e+00	9.882098e-01	SYNPO2;RARA;KCNA5;PPARG;PKD2;PDLIM5;PROM1
GO_Molecular_Function_2021	histone acetyltransferase binding (GO:0035035)	7/21	4.349885e-01	9.999939e-01	0	0	1.187131e+00	9.882098e-01	MEF2A;EGR1;PCNA;EPAS1;ECD;ZBTB7A;GLI3
GO_Molecular_Function_2021	lysophospholipase activity (GO:0004622)	7/21	4.349885e-01	9.999939e-01	0	0	1.187131e+00	9.882098e-01	LYPLA2;PNPLA7;GDPD1;ENPP2;GDPD3;PLB1;MGLL
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	23/74	4.359697e-01	9.999939e-01	0	0	1.070821e+00	8.889765e-01	DUSP4;PTPN18;MTMR3;PTPRN2;DUSP1;EYA4;PTPN22;PTPRK;DUSP15;PTPN13;CDC25A;CDC14B;TIMM50;DUSP11;PTPRD;PTPRE;PTPRB;PTPRC;UBASH3B;PGP;ACP1;CDKN3;PTPN3
